clef Stat;Date De Vente;Designation Article;Total Qte VEndue;Total ca vente HT;Total Ca Vente TTC;
3760153950085;08/09/2017;YAOURT NATURE (LEONCEL);20;8.75;9.2;
3760153950085;09/09/2017;YAOURT NATURE (LEONCEL);4;1.76;1.84;
3760153950085;15/09/2017;YAOURT NATURE (LEONCEL);13;5.46;5.72;
3760153950085;16/09/2017;YAOURT NATURE (LEONCEL);20;8.37;8.8;
3760153950085;22/09/2017;YAOURT NATURE (LEONCEL);9;3.76;3.96;
3760153950085;23/09/2017;YAOURT NATURE (LEONCEL);5;2.09;2.2;
3760153950085;29/09/2017;YAOURT NATURE (LEONCEL);24;10.02;10.56;
3760153950085;06/10/2017;YAOURT NATURE (LEONCEL);42;17.52;18.48;
3760153950085;07/10/2017;YAOURT NATURE (LEONCEL);6;2.5;2.64;
3760153950085;13/10/2017;YAOURT NATURE (LEONCEL);51;21.28;22.44;
3760153950085;14/10/2017;YAOURT NATURE (LEONCEL);3;1.26;1.32;
3760153950085;20/10/2017;YAOURT NATURE (LEONCEL);22;9.18;9.68;
3760153950085;21/10/2017;YAOURT NATURE (LEONCEL);2;0.84;0.88;
3760153950085;27/10/2017;YAOURT NATURE (LEONCEL);7;2.94;3.08;
3760153950085;28/10/2017;YAOURT NATURE (LEONCEL);14;5.87;6.16;
3760153950085;03/11/2017;YAOURT NATURE (LEONCEL);27;11.32;11.88;
3760153950085;04/11/2017;YAOURT NATURE (LEONCEL);17;7.13;7.48;
3760153950085;10/11/2017;YAOURT NATURE (LEONCEL);27;11.26;11.88;
3760153950085;11/11/2017;YAOURT NATURE (LEONCEL);20;8.38;8.8;
3760153950085;16/11/2017;YAOURT NATURE (LEONCEL);15;6.27;6.6;
3760153950085;17/11/2017;YAOURT NATURE (LEONCEL);9;3.78;3.96;
3760153950085;23/11/2017;YAOURT NATURE (LEONCEL);16;6.68;7.04;
3760153950085;24/11/2017;YAOURT NATURE (LEONCEL);27;11.28;11.88;
3760153950085;30/11/2017;YAOURT NATURE (LEONCEL);8;3.34;3.52;
3760153950085;01/12/2017;YAOURT NATURE (LEONCEL);34;14.24;14.96;
3760153950085;02/12/2017;YAOURT NATURE (LEONCEL);6;2.5;2.64;
3760153950085;07/12/2017;YAOURT NATURE (LEONCEL);41;17.11;18.04;
3760153950085;08/12/2017;YAOURT NATURE (LEONCEL);6;2.51;2.64;
3760153950085;09/12/2017;YAOURT NATURE (LEONCEL);1;0.42;0.44;
3760153950085;14/12/2017;YAOURT NATURE (LEONCEL);20;8.37;8.8;
3760153950085;15/12/2017;YAOURT NATURE (LEONCEL);13;5.43;5.72;
3760153950085;16/12/2017;YAOURT NATURE (LEONCEL);15;6.27;6.6;
3760153950085;21/12/2017;YAOURT NATURE (LEONCEL);4;1.68;1.76;
3760153950085;22/12/2017;YAOURT NATURE (LEONCEL);17;7.1;7.48;
3760153950085;31/12/2017;YAOURT NATURE (LEONCEL);12;4.32;4.55;
3760189980704;15/12/2017;COUCHE ECO TAILLE 2 | 3-6KG;1;8.21;9.85;
3760189980728;12/12/2017;COUCHE ECO TAILLE 4 | 7-16KG;1;7.3;8.76;
3760189980728;19/12/2017;COUCHE ECO TAILLE 4 | 7-16KG;1;7.3;8.76;
3760189980742;16/12/2017;COUCHE ECO TAILLE 6 | 16-30KG;1;5.93;7.11;
3760198300234;01/09/2017;LIMONADE VERCORS PUR CITRON;6;9;10.8;
3760198300234;02/09/2017;LIMONADE VERCORS PUR CITRON;6;9;10.8;
3760198300234;08/09/2017;LIMONADE VERCORS PUR CITRON;1;1.5;1.8;
3760198300234;09/09/2017;LIMONADE VERCORS PUR CITRON;2;3;3.6;
3760198300234;15/09/2017;LIMONADE VERCORS PUR CITRON;3;4.32;5.19;
3760198300234;16/09/2017;LIMONADE VERCORS PUR CITRON;3;4.33;5.19;
3760198300234;22/09/2017;LIMONADE VERCORS PUR CITRON;1;1.44;1.73;
3760198300234;23/09/2017;LIMONADE VERCORS PUR CITRON;1;1.44;1.73;
3760198300234;29/09/2017;LIMONADE VERCORS PUR CITRON;3;4.32;5.19;
3760198300234;30/09/2017;LIMONADE VERCORS PUR CITRON;6;8.65;10.38;
3760198300234;05/10/2017;LIMONADE VERCORS PUR CITRON;1;1.44;1.73;
3760198300234;07/10/2017;LIMONADE VERCORS PUR CITRON;4;5.77;6.92;
3760198300234;13/10/2017;LIMONADE VERCORS PUR CITRON;2;2.88;3.46;
3760198300234;17/10/2017;LIMONADE VERCORS PUR CITRON;1;1.44;1.73;
3760198300234;27/10/2017;LIMONADE VERCORS PUR CITRON;1;1.44;1.73;
3760198300234;16/11/2017;LIMONADE VERCORS PUR CITRON;3;4.32;5.19;
3760198300234;20/11/2017;LIMONADE VERCORS PUR CITRON;1;1.44;1.73;
3760198300234;24/11/2017;LIMONADE VERCORS PUR CITRON;2;2.88;3.46;
3760198300234;25/11/2017;LIMONADE VERCORS PUR CITRON;8;11.53;13.84;
3760198300234;30/11/2017;LIMONADE VERCORS PUR CITRON;2;2.88;3.46;
3760198300234;01/12/2017;LIMONADE VERCORS PUR CITRON;2;2.88;3.46;
3760198300234;02/12/2017;LIMONADE VERCORS PUR CITRON;1;1.44;1.73;
3760198300234;08/12/2017;LIMONADE VERCORS PUR CITRON;1;1.44;1.73;
3760198300234;16/12/2017;LIMONADE VERCORS PUR CITRON;2;2.88;3.46;
3760200010014;22/09/2017;LAIT DE COCO;3;5.37;5.67;
3760200010014;23/09/2017;LAIT DE COCO;5;8.95;9.45;
3760200010014;29/09/2017;LAIT DE COCO;3;5.37;5.67;
3760200010014;13/10/2017;LAIT DE COCO;4;7.16;7.56;
3760200010014;14/10/2017;LAIT DE COCO;9;16.11;17.01;
3760200010014;17/10/2017;LAIT DE COCO;2;3.58;3.78;
3760200010014;20/10/2017;LAIT DE COCO;2;3.58;3.78;
3760200010014;21/10/2017;LAIT DE COCO;8;14.32;15.12;
3760200010014;27/10/2017;LAIT DE COCO;3;5.37;5.67;
3760200010014;28/10/2017;LAIT DE COCO;7;12.53;13.23;
3760200010014;03/11/2017;LAIT DE COCO;1;1.79;1.89;
3760200010014;23/11/2017;LAIT DE COCO;2;3.58;3.78;
3760200010014;24/11/2017;LAIT DE COCO;8;14.32;15.12;
3760200010014;25/11/2017;LAIT DE COCO;8;14.32;15.12;
3760200010014;30/11/2017;LAIT DE COCO;2;3.58;3.78;
3760200010014;01/12/2017;LAIT DE COCO;8;14.32;15.12;
3760200010014;02/12/2017;LAIT DE COCO;1;1.79;1.89;
3760200010014;08/12/2017;LAIT DE COCO;5;8.95;9.45;
3760200010014;09/12/2017;LAIT DE COCO;4;7.16;7.56;
3760200010014;15/12/2017;LAIT DE COCO;10;17.91;18.9;
3760200010014;16/12/2017;LAIT DE COCO;3;5.37;5.67;
3760200010014;21/12/2017;LAIT DE COCO;1;1.79;1.89;
3760200010014;22/12/2017;LAIT DE COCO;1;1.79;1.89;
3760205350030;02/12/2017;QUINOA D ANJOU;2;3.84;4.06;
3760205350030;06/12/2017;QUINOA D ANJOU;1;1.92;2.03;
3760205350030;08/12/2017;QUINOA D ANJOU;3;5.76;6.09;
3760205350030;21/12/2017;QUINOA D ANJOU;2;3.84;4.06;
3760205350030;22/12/2017;QUINOA D ANJOU;3;5.76;6.09;
3760205350030;23/12/2017;QUINOA D ANJOU;1;1.92;2.03;
3760247710106;03/11/2017;DATTES FRAICHES BIO;2;5.92;6.24;
3760247710106;04/11/2017;DATTES FRAICHES BIO;3;8.88;9.36;
3760247710106;09/11/2017;DATTES FRAICHES BIO;1;2.96;3.12;
3760247710106;10/11/2017;DATTES FRAICHES BIO;4;11.84;12.48;
3760247710106;16/11/2017;DATTES FRAICHES BIO;1;2.96;3.12;
3760247710106;17/11/2017;DATTES FRAICHES BIO;8;23.68;24.96;
3760247710106;18/11/2017;DATTES FRAICHES BIO;1;2.96;3.12;
3760247710106;23/11/2017;DATTES FRAICHES BIO;3;8.88;9.36;
3760247710106;24/11/2017;DATTES FRAICHES BIO;1;2.96;3.12;
3760247710106;25/11/2017;DATTES FRAICHES BIO;7;20.72;21.84;
3760247710106;30/11/2017;DATTES FRAICHES BIO;4;11.84;12.48;
3760247710106;01/12/2017;DATTES FRAICHES BIO;4;11.84;12.48;
3760247710106;02/12/2017;DATTES FRAICHES BIO;3;8.88;9.36;
3760247710106;07/12/2017;DATTES FRAICHES BIO;5;14.8;15.6;
3760247710106;08/12/2017;DATTES FRAICHES BIO;1;2.96;3.12;
3760247710106;09/12/2017;DATTES FRAICHES BIO;5;14.8;15.6;
3760247710106;14/12/2017;DATTES FRAICHES BIO;6;17.76;18.72;
3760247710106;15/12/2017;DATTES FRAICHES BIO;5;14.8;15.6;
3760247710106;16/12/2017;DATTES FRAICHES BIO;4;11.84;12.48;
3760247710106;21/12/2017;DATTES FRAICHES BIO;8;23.68;24.96;
3760247710106;22/12/2017;DATTES FRAICHES BIO;6;17.75;18.72;
3760247710106;23/12/2017;DATTES FRAICHES BIO;1;2.96;3.12;
3760247710106;31/12/2017;DATTES FRAICHES BIO;1;2.96;3.12;
3760258900015;15/09/2017;CAFE GUATEMALA;1;3.92;4.14;
3760258900015;23/09/2017;CAFE GUATEMALA;3;11.76;12.42;
3760258900015;30/09/2017;CAFE GUATEMALA;2;7.84;8.28;
3760258900015;07/10/2017;CAFE GUATEMALA;1;3.92;4.14;
3760258900015;13/10/2017;CAFE GUATEMALA;1;3.92;4.14;
3760258900015;14/10/2017;CAFE GUATEMALA;1;3.92;4.14;
3760258900015;17/10/2017;CAFE GUATEMALA;1;3.92;4.14;
3760258900015;20/10/2017;CAFE GUATEMALA;1;3.92;4.14;
3760258900015;21/10/2017;CAFE GUATEMALA;1;3.92;4.14;
3760258900015;27/10/2017;CAFE GUATEMALA;1;3.92;4.14;
3760258900015;03/11/2017;CAFE GUATEMALA;1;3.92;4.14;
3760258900015;10/11/2017;CAFE GUATEMALA;1;3.92;4.14;
3760258900015;11/11/2017;CAFE GUATEMALA;3;11.76;12.42;
3760258900015;16/11/2017;CAFE GUATEMALA;1;3.92;4.14;
3760258900015;17/11/2017;CAFE GUATEMALA;1;3.92;4.14;
3760258900015;22/11/2017;CAFE GUATEMALA;1;3.92;4.14;
3760258900015;23/11/2017;CAFE GUATEMALA;1;3.92;4.14;
3760258900015;25/11/2017;CAFE GUATEMALA;5;19.6;20.7;
3760258900015;29/11/2017;CAFE GUATEMALA;1;3.92;4.14;
3760258900015;02/12/2017;CAFE GUATEMALA;1;3.92;4.14;
3760258900015;15/12/2017;CAFE GUATEMALA;1;3.92;4.14;
3760258900015;22/12/2017;CAFE GUATEMALA;1;3.92;4.14;
3760258900015;23/12/2017;CAFE GUATEMALA;1;3.92;4.14;
3760258900060;08/09/2017;CAFE HONDURAS;1;3.6;3.8;
3760258900060;09/09/2017;CAFE HONDURAS;4;14.4;15.2;
3760258900060;15/09/2017;CAFE HONDURAS;4;13.84;14.6;
3760258900060;16/09/2017;CAFE HONDURAS;3;10.38;10.95;
3760258900060;22/09/2017;CAFE HONDURAS;3;10.38;10.95;
3760258900060;23/09/2017;CAFE HONDURAS;4;13.84;14.6;
3760258900060;26/09/2017;CAFE HONDURAS;1;3.46;3.65;
3760258900060;29/09/2017;CAFE HONDURAS;1;3.46;3.65;
3760258900060;30/09/2017;CAFE HONDURAS;4;13.84;14.6;
3760258900060;06/10/2017;CAFE HONDURAS;3;10.38;10.95;
3760258900060;07/10/2017;CAFE HONDURAS;2;6.92;7.3;
3760258900060;10/10/2017;CAFE HONDURAS;1;3.46;3.65;
3760258900060;13/10/2017;CAFE HONDURAS;4;13.84;14.6;
3760258900060;14/10/2017;CAFE HONDURAS;8;27.68;29.2;
3760258900060;20/10/2017;CAFE HONDURAS;4;13.84;14.6;
3760258900060;21/10/2017;CAFE HONDURAS;2;6.92;7.3;
3760258900060;26/10/2017;CAFE HONDURAS;1;3.46;3.65;
3760258900060;27/10/2017;CAFE HONDURAS;3;10.38;10.95;
3760258900060;28/10/2017;CAFE HONDURAS;1;3.46;3.65;
3760258900060;03/11/2017;CAFE HONDURAS;2;6.92;7.3;
3760258900060;04/11/2017;CAFE HONDURAS;2;6.92;7.3;
3760258900060;10/11/2017;CAFE HONDURAS;1;3.46;3.65;
3760258900060;23/11/2017;CAFE HONDURAS;2;6.92;7.3;
3760258900060;24/11/2017;CAFE HONDURAS;1;3.46;3.65;
3760258900060;25/11/2017;CAFE HONDURAS;4;13.84;14.6;
3760258900060;30/11/2017;CAFE HONDURAS;1;3.46;3.65;
3760258900060;01/12/2017;CAFE HONDURAS;3;10.38;10.95;
3760258900060;02/12/2017;CAFE HONDURAS;3;10.38;10.95;
3760258900060;06/12/2017;CAFE HONDURAS;1;3.46;3.65;
3760258900060;07/12/2017;CAFE HONDURAS;3;10.38;10.95;
3760258900060;14/12/2017;CAFE HONDURAS;1;3.46;3.65;
3760258900060;15/12/2017;CAFE HONDURAS;4;13.84;14.6;
3760258900060;16/12/2017;CAFE HONDURAS;2;6.92;7.3;
3760258900060;23/12/2017;CAFE HONDURAS;3;10.38;10.95;
3760258900114;08/09/2017;CAFE COLOMBIE;1;4.03;4.25;
3760258900114;09/09/2017;CAFE COLOMBIE;3;12.09;12.75;
3760258900114;15/09/2017;CAFE COLOMBIE;1;3.87;4.08;
3760258900114;16/09/2017;CAFE COLOMBIE;1;3.87;4.08;
3760258900114;23/09/2017;CAFE COLOMBIE;1;3.87;4.08;
3760258900114;29/09/2017;CAFE COLOMBIE;2;7.74;8.16;
3760258900114;30/09/2017;CAFE COLOMBIE;3;11.61;12.24;
3760258900114;06/10/2017;CAFE COLOMBIE;1;3.87;4.08;
3760258900114;07/10/2017;CAFE COLOMBIE;1;3.87;4.08;
3760258900114;13/10/2017;CAFE COLOMBIE;2;7.74;8.16;
3760258900114;14/10/2017;CAFE COLOMBIE;1;3.87;4.08;
3760258900114;03/11/2017;CAFE COLOMBIE;4;15.48;16.32;
3760258900114;04/11/2017;CAFE COLOMBIE;1;3.87;4.08;
3760258900114;10/11/2017;CAFE COLOMBIE;1;3.87;4.08;
3760258900114;11/11/2017;CAFE COLOMBIE;6;23.22;24.48;
3760258900114;16/11/2017;CAFE COLOMBIE;1;3.87;4.08;
3760258900114;17/11/2017;CAFE COLOMBIE;4;15.48;16.32;
3760258900114;18/11/2017;CAFE COLOMBIE;3;11.61;12.24;
3760258900114;25/11/2017;CAFE COLOMBIE;1;3.87;4.08;
3760258900114;15/12/2017;CAFE COLOMBIE;1;3.87;4.08;
3760258900114;22/12/2017;CAFE COLOMBIE;3;11.6;12.24;
3760258900114;23/12/2017;CAFE COLOMBIE;1;3.87;4.08;
3760258900114;30/12/2017;CAFE COLOMBIE;1;3.87;4.08;
3760258900275;07/12/2017;FIGUES SECHEES;2;6.2;6.54;
3760258900275;08/12/2017;FIGUES SECHEES;1;3.1;3.27;
3760258900275;14/12/2017;FIGUES SECHEES;1;3.1;3.27;
3760258900275;16/12/2017;FIGUES SECHEES;1;3.1;3.27;
3760258900275;22/12/2017;FIGUES SECHEES;1;3.1;3.27;
3760258900275;31/12/2017;FIGUES SECHEES;1;3.1;3.27;
3760270910016;27/10/2017;BIERE LA FURIE 33 CL;4;5.52;6.6;
3760270910016;28/10/2017;BIERE LA FURIE 33 CL;1;1.56;1.87;
3760270910016;03/11/2017;BIERE LA FURIE 33 CL;4;6.24;7.48;
3760270910016;17/11/2017;BIERE LA FURIE 33 CL;1;1.56;1.87;
3760270910016;23/11/2017;BIERE LA FURIE 33 CL;1;1.56;1.87;
3760270910016;24/11/2017;BIERE LA FURIE 33 CL;4;6.24;7.48;
3760270910016;25/11/2017;BIERE LA FURIE 33 CL;2;3.12;3.74;
3760270910016;01/12/2017;BIERE LA FURIE 33 CL;3;4.68;5.61;
3760270910016;02/12/2017;BIERE LA FURIE 33 CL;2;3.12;3.74;
3760270910016;09/12/2017;BIERE LA FURIE 33 CL;1;1.56;1.87;
3760270910016;14/12/2017;BIERE LA FURIE 33 CL;1;1.63;1.95;
3760270910016;21/12/2017;BIERE LA FURIE 33 CL;1;1.63;1.95;
3760270910016;22/12/2017;BIERE LA FURIE 33 CL;1;1.63;1.95;
3760270910016;23/12/2017;BIERE LA FURIE 33 CL;2;3.26;3.9;
3760270910016;31/12/2017;BIERE LA FURIE 33 CL;1;1.63;1.95;
3760270910023;27/10/2017;BIERE LA FURIE 75 CL;3;8.94;10.73;
3760270910023;28/10/2017;BIERE LA FURIE 75 CL;1;3.24;3.89;
3760270910023;03/11/2017;BIERE LA FURIE 75 CL;6;19.44;23.34;
3760270910023;16/11/2017;BIERE LA FURIE 75 CL;3;9.72;11.67;
3760270910023;17/11/2017;BIERE LA FURIE 75 CL;1;3.24;3.89;
3760270910023;18/11/2017;BIERE LA FURIE 75 CL;5;16.2;19.45;
3760270910023;23/11/2017;BIERE LA FURIE 75 CL;1;3.24;3.89;
3760270910023;24/11/2017;BIERE LA FURIE 75 CL;4;12.96;15.56;
3760270910023;25/11/2017;BIERE LA FURIE 75 CL;8;25.92;31.12;
3760270910023;14/12/2017;BIERE LA FURIE 75 CL;1;3.24;3.89;
3760270910023;15/12/2017;BIERE LA FURIE 75 CL;1;3.42;4.1;
3760270910023;16/12/2017;BIERE LA FURIE 75 CL;4;13.68;16.4;
3760270910023;21/12/2017;BIERE LA FURIE 75 CL;1;3.42;4.1;
3760270910023;22/12/2017;BIERE LA FURIE 75 CL;3;10.26;12.3;
3760270910023;23/12/2017;BIERE LA FURIE 75 CL;1;3.42;4.1;
3760270910023;31/12/2017;BIERE LA FURIE 75 CL;1;3.42;4.1;
3760270910047;27/10/2017;BIERE LA FURTIVE 75 CL;2;6.09;7.31;
3760270910047;28/10/2017;BIERE LA FURTIVE 75 CL;4;12.96;15.56;
3760270910047;03/11/2017;BIERE LA FURTIVE 75 CL;2;6.48;7.78;
3760270910047;09/11/2017;BIERE LA FURTIVE 75 CL;1;3.24;3.89;
3760270910047;10/11/2017;BIERE LA FURTIVE 75 CL;1;3.24;3.89;
3760270910047;11/11/2017;BIERE LA FURTIVE 75 CL;4;12.96;15.56;
3760270910047;16/11/2017;BIERE LA FURTIVE 75 CL;2;6.48;7.78;
3760270910047;17/11/2017;BIERE LA FURTIVE 75 CL;3;9.72;11.67;
3760270910047;18/11/2017;BIERE LA FURTIVE 75 CL;2;6.48;7.78;
3760270910047;23/11/2017;BIERE LA FURTIVE 75 CL;1;3.24;3.89;
3760270910047;24/11/2017;BIERE LA FURTIVE 75 CL;3;9.72;11.67;
3760270910047;25/11/2017;BIERE LA FURTIVE 75 CL;4;12.96;15.56;
3760270910047;01/12/2017;BIERE LA FURTIVE 75 CL;2;6.48;7.78;
3760270910047;02/12/2017;BIERE LA FURTIVE 75 CL;2;6.48;7.78;
3760270910047;09/12/2017;BIERE LA FURTIVE 75 CL;3;9.72;11.67;
3760270910047;15/12/2017;BIERE LA FURTIVE 75 CL;3;10.25;12.3;
3760270910047;16/12/2017;BIERE LA FURTIVE 75 CL;2;6.84;8.2;
3760270910047;22/12/2017;BIERE LA FURTIVE 75 CL;1;3.42;4.1;
3760270910047;23/12/2017;BIERE LA FURTIVE 75 CL;1;3.42;4.1;
3760270910047;31/12/2017;BIERE LA FURTIVE 75 CL;1;3.42;4.1;
3760270910054;27/10/2017;BIERE LA FUTEE 33 CL;1;1.38;1.65;
3760270910054;28/10/2017;BIERE LA FUTEE 33 CL;1;1.56;1.87;
3760270910054;03/11/2017;BIERE LA FUTEE 33 CL;1;1.56;1.87;
3760270910054;04/11/2017;BIERE LA FUTEE 33 CL;1;1.56;1.87;
3760270910054;10/11/2017;BIERE LA FUTEE 33 CL;2;3.12;3.74;
3760270910054;17/11/2017;BIERE LA FUTEE 33 CL;4;6.24;7.48;
3760270910054;23/11/2017;BIERE LA FUTEE 33 CL;1;1.56;1.87;
3760270910054;24/11/2017;BIERE LA FUTEE 33 CL;7;10.92;13.09;
3760270910054;30/11/2017;BIERE LA FUTEE 33 CL;3;4.68;5.61;
3760270910054;01/12/2017;BIERE LA FUTEE 33 CL;3;4.68;5.61;
3760270910177;16/11/2017;BIERE LA BUCHE 75 CL;1;3.72;4.46;
3760270910177;17/11/2017;BIERE LA BUCHE 75 CL;3;11.16;13.38;
3760270910177;18/11/2017;BIERE LA BUCHE 75 CL;4;14.88;17.84;
3760270910177;23/11/2017;BIERE LA BUCHE 75 CL;2;7.44;8.92;
3760270910177;24/11/2017;BIERE LA BUCHE 75 CL;4;14.88;17.84;
3760270910177;25/11/2017;BIERE LA BUCHE 75 CL;4;14.88;17.84;
3760270910177;30/11/2017;BIERE LA BUCHE 75 CL;2;7.44;8.92;
3760270910177;01/12/2017;BIERE LA BUCHE 75 CL;2;7.44;8.92;
3760270910177;02/12/2017;BIERE LA BUCHE 75 CL;1;3.72;4.46;
3760270910177;07/12/2017;BIERE LA BUCHE 75 CL;1;3.72;4.46;
3760270910177;14/12/2017;BIERE LA BUCHE 75 CL;2;7.47;8.96;
3760270910177;15/12/2017;BIERE LA BUCHE 75 CL;4;15;18;
3760270910177;16/12/2017;BIERE LA BUCHE 75 CL;4;15;18;
3760270910177;20/12/2017;BIERE LA BUCHE 75 CL;1;3.75;4.5;
3760270910177;21/12/2017;BIERE LA BUCHE 75 CL;3;11.25;13.5;
3760270910177;22/12/2017;BIERE LA BUCHE 75 CL;5;18.75;22.5;
3760270910177;23/12/2017;BIERE LA BUCHE 75 CL;4;15;18;
3760270910177;31/12/2017;BIERE LA BUCHE 75 CL;4;15;18;
3770001496245;08/12/2017;CHOCOLAT CITRONS CONFITS;1;3.16;3.33;
3770001496245;09/12/2017;CHOCOLAT CITRONS CONFITS;3;9.48;9.99;
3770001496245;14/12/2017;CHOCOLAT CITRONS CONFITS;1;3.16;3.33;
3770001496245;15/12/2017;CHOCOLAT CITRONS CONFITS;3;9.48;9.99;
3770001496245;16/12/2017;CHOCOLAT CITRONS CONFITS;3;9.48;9.99;
3770001496245;21/12/2017;CHOCOLAT CITRONS CONFITS;1;3.16;3.33;
3770001496245;22/12/2017;CHOCOLAT CITRONS CONFITS;3;9.48;9.99;
3770001496245;23/12/2017;CHOCOLAT CITRONS CONFITS;1;3.16;3.33;
3770001496672;08/12/2017;CHOCOLAT ORANGES CONFITES;1;3.16;3.33;
3770001496672;09/12/2017;CHOCOLAT ORANGES CONFITES;2;6.32;6.66;
3770001496672;14/12/2017;CHOCOLAT ORANGES CONFITES;2;6.32;6.66;
3770001496672;15/12/2017;CHOCOLAT ORANGES CONFITES;1;3.16;3.33;
3770001496672;16/12/2017;CHOCOLAT ORANGES CONFITES;6;18.95;19.98;
3770001496672;21/12/2017;CHOCOLAT ORANGES CONFITES;4;12.64;13.32;
3770001496672;22/12/2017;CHOCOLAT ORANGES CONFITES;5;15.8;16.65;
3770001496672;23/12/2017;CHOCOLAT ORANGES CONFITES;1;3.16;3.33;
3770008034013;23/09/2017;TAGADABANANA CONFITURE FRAISE BANANE;1;3.79;4;
3770008034013;20/10/2017;TAGADABANANA CONFITURE FRAISE BANANE;1;3.79;4;
3770008034013;10/11/2017;TAGADABANANA CONFITURE FRAISE BANANE;1;3.79;4;
3770008034013;11/11/2017;TAGADABANANA CONFITURE FRAISE BANANE;1;3.79;4;
3770008034013;18/11/2017;TAGADABANANA CONFITURE FRAISE BANANE;1;3.79;4;
3770008034013;24/11/2017;TAGADABANANA CONFITURE FRAISE BANANE;1;3.79;4;
3770008034013;07/12/2017;TAGADABANANA CONFITURE FRAISE BANANE;1;3.79;4;
3770008034013;09/12/2017;TAGADABANANA CONFITURE FRAISE BANANE;1;3.79;4;
3770008034013;21/12/2017;TAGADABANANA CONFITURE FRAISE BANANE;2;7.58;8;
3770008034013;22/12/2017;TAGADABANANA CONFITURE FRAISE BANANE;1;3.79;4;
3770008034013;31/12/2017;TAGADABANANA CONFITURE FRAISE BANANE;1;3.79;4;
3770008034075;01/09/2017;CHUTNEY DE TOMATE KETCHUP;3;11.37;12;
3770008034075;07/09/2017;CHUTNEY DE TOMATE KETCHUP;1;3.79;4;
3770008034075;08/09/2017;CHUTNEY DE TOMATE KETCHUP;1;3.79;4;
3770008034075;09/09/2017;CHUTNEY DE TOMATE KETCHUP;1;3.79;4;
3770008034075;06/10/2017;CHUTNEY DE TOMATE KETCHUP;1;3.79;4;
3770008034075;07/10/2017;CHUTNEY DE TOMATE KETCHUP;1;3.79;4;
3770008034075;13/10/2017;CHUTNEY DE TOMATE KETCHUP;1;3.79;4;
3770008034075;14/10/2017;CHUTNEY DE TOMATE KETCHUP;1;3.79;4;
3770008034075;20/10/2017;CHUTNEY DE TOMATE KETCHUP;1;3.79;4;
3770008034075;10/11/2017;CHUTNEY DE TOMATE KETCHUP;1;3.79;4;
3770008034075;18/11/2017;CHUTNEY DE TOMATE KETCHUP;1;3.79;4;
3770008034075;30/11/2017;CHUTNEY DE TOMATE KETCHUP;1;3.79;4;
3770008034075;09/12/2017;CHUTNEY DE TOMATE KETCHUP;1;3.79;4;
3770008034075;15/12/2017;CHUTNEY DE TOMATE KETCHUP;3;11.37;12;
3770008034075;16/12/2017;CHUTNEY DE TOMATE KETCHUP;2;7.58;8;
3770008034099;09/09/2017;APERO COURGETTE;1;3.79;4;
3770008034099;15/09/2017;APERO COURGETTE;1;3.79;4;
3770008034099;16/09/2017;APERO COURGETTE;1;3.79;4;
3770008034099;22/09/2017;APERO COURGETTE;4;15.16;16;
3770008034099;23/09/2017;APERO COURGETTE;2;7.58;8;
3770008034099;07/10/2017;APERO COURGETTE;1;3.79;4;
3770008034099;13/10/2017;APERO COURGETTE;1;3.79;4;
3770008034099;14/10/2017;APERO COURGETTE;1;3.79;4;
3770008034099;21/10/2017;APERO COURGETTE;1;3.79;4;
3770008034099;28/10/2017;APERO COURGETTE;4;15.16;16;
3770008034099;10/11/2017;APERO COURGETTE;1;3.79;4;
3770008034099;16/11/2017;APERO COURGETTE;1;3.79;4;
3770008034099;17/11/2017;APERO COURGETTE;1;3.79;4;
3770008034099;23/11/2017;APERO COURGETTE;1;3.79;4;
3770008034099;25/11/2017;APERO COURGETTE;1;3.79;4;
3770008034099;01/12/2017;APERO COURGETTE;2;7.58;8;
3770008034099;07/12/2017;APERO COURGETTE;2;7.58;8;
3770008034099;08/12/2017;APERO COURGETTE;1;3.79;4;
3770008034099;09/12/2017;APERO COURGETTE;4;15.16;16;
3770008034099;14/12/2017;APERO COURGETTE;1;3.79;4;
3770008034099;15/12/2017;APERO COURGETTE;1;3.79;4;
3770008034099;16/12/2017;APERO COURGETTE;1;3.79;4;
3770008034099;21/12/2017;APERO COURGETTE;2;7.58;8;
3770008034099;22/12/2017;APERO COURGETTE;1;3.79;4;
3770008034099;23/12/2017;APERO COURGETTE;1;3.79;4;
3770008034099;31/12/2017;APERO COURGETTE;1;3.79;4;
3770008034129;15/09/2017;PAS EN MAG CONFITURE POIRE DU PAPA NOEL;1;3.79;4;
3770008034129;06/10/2017;PAS EN MAG CONFITURE POIRE DU PAPA NOEL;1;3.79;4;
3770008034129;14/10/2017;PAS EN MAG CONFITURE POIRE DU PAPA NOEL;1;3.79;4;
3770008034129;20/10/2017;PAS EN MAG CONFITURE POIRE DU PAPA NOEL;1;3.79;4;
3770008034129;26/10/2017;PAS EN MAG CONFITURE POIRE DU PAPA NOEL;1;3.79;4;
3770008034129;03/11/2017;PAS EN MAG CONFITURE POIRE DU PAPA NOEL;1;3.79;4;
3770008034129;18/11/2017;PAS EN MAG CONFITURE POIRE DU PAPA NOEL;1;3.79;4;
3770008034129;02/12/2017;PAS EN MAG CONFITURE POIRE DU PAPA NOEL;2;7.58;8;
3770008034129;09/12/2017;PAS EN MAG CONFITURE POIRE DU PAPA NOEL;1;3.79;4;
