clef Stat;Date De Vente;Designation Article;Total Qte VEndue;Total ca vente HT;Total Ca Vente TTC;
0018411319055;22/03/2018;MACARONI VRAC;0.575;1.32;1.39;
0018411319055;23/03/2018;MACARONI VRAC;2.535;5.8;6.11;
0018411319055;30/03/2018;MACARONI VRAC;1.285;2.94;3.1;
0018411319055;05/04/2018;MACARONI VRAC;0.675;1.53;1.61;
0018411319055;06/04/2018;MACARONI VRAC;2.58;5.89;6.22;
0018411319055;11/04/2018;MACARONI VRAC;1.907;4.36;4.6;
0018411319055;12/04/2018;MACARONI VRAC;1.576;3.61;3.8;
0018411319055;13/04/2018;MACARONI VRAC;3.47;7.93;8.36;
0018411319055;14/04/2018;MACARONI VRAC;0.492;1.13;1.19;
0018411319055;18/04/2018;MACARONI VRAC;1.152;2.63;2.77;
0018411319055;19/04/2018;MACARONI VRAC;1.11;2.54;2.68;
0018411319055;20/04/2018;MACARONI VRAC;2.535;5.79;6.11;
0018411319055;21/04/2018;MACARONI VRAC;1.425;3.25;3.43;
0018411319055;25/04/2018;MACARONI VRAC;1.935;4.43;4.67;
0018411319055;26/04/2018;MACARONI VRAC;1.986;4.52;4.78;
0018411319055;27/04/2018;MACARONI VRAC;1.077;2.45;2.59;
0018411319055;28/04/2018;MACARONI VRAC;0.714;1.63;1.72;
0018411319055;02/05/2018;MACARONI VRAC;0.82;1.88;1.98;
0018411319055;03/05/2018;MACARONI VRAC;2.134;4.88;5.15;
0018411319055;04/05/2018;MACARONI VRAC;2.034;4.65;4.91;
0018411319055;09/05/2018;MACARONI VRAC;0.925;2.11;2.23;
0018411319055;17/05/2018;MACARONI VRAC;4.07;9.3;9.81;
0018411319055;19/05/2018;MACARONI VRAC;1.522;3.48;3.67;
0018411319055;23/05/2018;MACARONI VRAC;0.335;0.77;0.81;
0018411319055;24/05/2018;MACARONI VRAC;3.584;8.19;8.64;
0018411319055;25/05/2018;MACARONI VRAC;2.013;4.6;4.85;
0018411319055;26/05/2018;MACARONI VRAC;0.645;1.47;1.55;
0018411319055;30/05/2018;MACARONI VRAC;0.535;1.22;1.29;
0018411319055;31/05/2018;MACARONI VRAC;0.766;1.75;1.85;
0018411319055;01/06/2018;MACARONI VRAC;1.853;4.24;4.47;
0018411319055;02/06/2018;MACARONI VRAC;2.465;5.63;5.94;
0018411319055;05/06/2018;MACARONI VRAC;0.717;1.64;1.73;
0018411319055;06/06/2018;MACARONI VRAC;3.12;7.12;7.52;
0018411319055;07/06/2018;MACARONI VRAC;0.62;1.41;1.49;
0018411319055;08/06/2018;MACARONI VRAC;0.915;2.09;2.21;
0018411319055;13/06/2018;MACARONI VRAC;0.715;1.63;1.72;
0018411319055;15/06/2018;MACARONI VRAC;0.632;1.43;1.52;
0018411319055;16/06/2018;MACARONI VRAC;1.037;2.37;2.5;
0018411319055;20/06/2018;MACARONI VRAC;0.357;0.82;0.86;
0018411319055;23/06/2018;MACARONI VRAC;1.015;2.32;2.45;
0018411319055;27/06/2018;MACARONI VRAC;2.225;5.08;5.36;
0018411319055;29/06/2018;MACARONI VRAC;0.786;1.79;1.89;
0018411319055;11/07/2018;MACARONI VRAC;1.275;2.91;3.07;
0018411319055;12/07/2018;MACARONI VRAC;0.14;0.32;0.34;
0018411319055;13/07/2018;MACARONI VRAC;0.79;1.8;1.9;
0018411319055;28/07/2018;MACARONI VRAC;0.64;1.46;1.54;
0018411319055;08/08/2018;MACARONI VRAC;0.415;0.95;1;
0018411319055;09/08/2018;MACARONI VRAC;1.504;3.43;3.62;
0018411319055;10/08/2018;MACARONI VRAC;0.275;0.63;0.66;
0018411319055;13/08/2018;MACARONI VRAC;1.01;2.3;2.43;
0018411319055;14/08/2018;MACARONI VRAC;0.477;1.09;1.15;
0018411319055;24/08/2018;MACARONI VRAC;0.35;0.8;0.84;
0018411319055;25/08/2018;MACARONI VRAC;0.86;1.96;2.07;
0018411319055;30/08/2018;MACARONI VRAC;1.45;3.31;3.49;
0018411319055;04/09/2018;MACARONI VRAC;0.58;1.33;1.4;
0018411319055;07/09/2018;MACARONI VRAC;0.634;1.45;1.53;
0018411319055;21/09/2018;MACARONI VRAC;1.427;3.26;3.44;
0018411319055;25/09/2018;MACARONI VRAC;0.91;2.08;2.19;
0018411319055;26/09/2018;MACARONI VRAC;1.797;4.11;4.33;
0018411319055;27/09/2018;MACARONI VRAC;2.044;4.67;4.92;
0018411319055;06/10/2018;MACARONI VRAC;0.255;0.58;0.61;
0018411319055;10/10/2018;MACARONI VRAC;0.357;0.82;0.86;
0018411319055;12/10/2018;MACARONI VRAC;1.265;2.89;3.05;
0018411319055;13/10/2018;MACARONI VRAC;0.57;1.3;1.37;
0018411319055;15/10/2018;MACARONI VRAC;2.215;5.06;5.34;
0018411319055;16/10/2018;MACARONI VRAC;1.899;4.33;4.57;
0018411319055;17/10/2018;MACARONI VRAC;1.485;3.39;3.58;
0018411319055;18/10/2018;MACARONI VRAC;0.975;2.23;2.35;
0018411319055;20/10/2018;MACARONI VRAC;5.54;12.64;13.34;
0018411319055;22/10/2018;MACARONI VRAC;0.665;1.52;1.6;
0018411319055;26/10/2018;MACARONI VRAC;3.383;7.73;8.15;
0018411319055;27/10/2018;MACARONI VRAC;0.585;1.34;1.41;
0018411319055;03/11/2018;MACARONI VRAC;0.56;1.28;1.35;
0018411319055;07/11/2018;MACARONI VRAC;0.271;0.62;0.65;
0018411319055;08/11/2018;MACARONI VRAC;0.487;1.11;1.17;
0018411319055;12/11/2018;MACARONI VRAC;0.914;2.08;2.2;
0018411319055;14/11/2018;MACARONI VRAC;0.52;1.18;1.25;
0018411319055;23/11/2018;MACARONI VRAC;0.768;1.75;1.85;
0018411319055;24/11/2018;MACARONI VRAC;2.17;4.96;5.23;
0018411319055;27/11/2018;MACARONI VRAC;0.665;1.52;1.6;
0018411319055;28/11/2018;MACARONI VRAC;1.17;2.67;2.82;
0018411319055;29/11/2018;MACARONI VRAC;0.615;1.4;1.48;
0018411319055;30/11/2018;MACARONI VRAC;0.905;2.07;2.18;
0018411319055;05/12/2018;MACARONI VRAC;0.64;1.46;1.54;
0018411319055;07/12/2018;MACARONI VRAC;0.25;0.57;0.6;
0018411319055;08/12/2018;MACARONI VRAC;0.303;0.69;0.73;
0018411319055;19/12/2018;MACARONI VRAC;0.25;0.57;0.6;
0018411319055;21/12/2018;MACARONI VRAC;1.1;2.51;2.65;
0018896325381;04/01/2018;POMMES MELANGEES RAISONNEES;17.035;23.61;24.92;
0018896325381;05/01/2018;POMMES MELANGEES RAISONNEES;27.84;39.09;41.23;
0018896325381;06/01/2018;POMMES MELANGEES RAISONNEES;15.18;21.24;22.41;
0018896325381;10/01/2018;POMMES MELANGEES RAISONNEES;6.31;8.68;9.16;
0018896325381;11/01/2018;POMMES MELANGEES RAISONNEES;12.81;17.97;18.96;
0018896325381;12/01/2018;POMMES MELANGEES RAISONNEES;34.255;48.09;50.73;
0018896325381;13/01/2018;POMMES MELANGEES RAISONNEES;13.855;19.42;20.5;
0018896325381;17/01/2018;POMMES MELANGEES RAISONNEES;2.69;3.77;3.97;
0018896325381;18/01/2018;POMMES MELANGEES RAISONNEES;17.425;24.42;25.77;
0018896325381;19/01/2018;POMMES MELANGEES RAISONNEES;24.985;35.01;36.94;
0018896325381;20/01/2018;POMMES MELANGEES RAISONNEES;8.48;11.72;12.37;
0018896325381;25/01/2018;POMMES MELANGEES RAISONNEES;27.9;39.15;41.31;
0018896325381;26/01/2018;POMMES MELANGEES RAISONNEES;16.655;23.35;24.63;
0018896325381;27/01/2018;POMMES MELANGEES RAISONNEES;12.085;16.95;17.88;
0018896325381;01/02/2018;POMMES MELANGEES RAISONNEES;22.485;31.51;33.26;
0018896325381;02/02/2018;POMMES MELANGEES RAISONNEES;25;35.05;37.01;
0018896325381;03/02/2018;POMMES MELANGEES RAISONNEES;22.585;31.7;33.42;
0018896325381;08/02/2018;POMMES MELANGEES RAISONNEES;15.795;22.16;23.38;
0018896325381;09/02/2018;POMMES MELANGEES RAISONNEES;16.08;22.55;23.78;
0018896325381;10/02/2018;POMMES MELANGEES RAISONNEES;12.35;17.23;18.17;
0018896325381;14/02/2018;POMMES MELANGEES RAISONNEES;0.825;1.16;1.22;
0018896325381;15/02/2018;POMMES MELANGEES RAISONNEES;31.095;43.6;46;
0018896325381;16/02/2018;POMMES MELANGEES RAISONNEES;17.57;24.58;25.94;
0018896325381;17/02/2018;POMMES MELANGEES RAISONNEES;18.555;26.05;27.46;
0018896325381;21/02/2018;POMMES MELANGEES RAISONNEES;6.985;9.79;10.33;
0018896325381;22/02/2018;POMMES MELANGEES RAISONNEES;27.67;38.83;40.96;
0018896325381;23/02/2018;POMMES MELANGEES RAISONNEES;20.135;28.23;29.81;
0018896325381;24/02/2018;POMMES MELANGEES RAISONNEES;16.375;22.84;24.11;
0018896325381;28/02/2018;POMMES MELANGEES RAISONNEES;0.58;0.82;0.86;
0018896325381;01/03/2018;POMMES MELANGEES RAISONNEES;24.8;34.71;36.62;
0018896325381;02/03/2018;POMMES MELANGEES RAISONNEES;30.225;42.22;44.57;
0018896325381;03/03/2018;POMMES MELANGEES RAISONNEES;17.13;24.04;25.36;
0018896325381;08/03/2018;POMMES MELANGEES RAISONNEES;22.29;31.29;32.99;
0018896325381;09/03/2018;POMMES MELANGEES RAISONNEES;21.98;30.73;32.44;
0018896325381;10/03/2018;POMMES MELANGEES RAISONNEES;25.04;34.84;36.75;
0018896325381;14/03/2018;POMMES MELANGEES RAISONNEES;0.505;0.71;0.75;
0018896325381;15/03/2018;POMMES MELANGEES RAISONNEES;28.545;40.05;42.26;
0018896325381;16/03/2018;POMMES MELANGEES RAISONNEES;25.49;35.7;37.67;
0018896325381;17/03/2018;POMMES MELANGEES RAISONNEES;11.64;16.33;17.22;
0018896325381;22/03/2018;POMMES MELANGEES RAISONNEES;22.845;32.06;33.82;
0018896325381;23/03/2018;POMMES MELANGEES RAISONNEES;23.19;32.41;34.18;
0018896325381;24/03/2018;POMMES MELANGEES RAISONNEES;11.615;16.27;17.17;
0018896325381;29/03/2018;POMMES MELANGEES RAISONNEES;20.98;29.41;31.03;
0018896325381;30/03/2018;POMMES MELANGEES RAISONNEES;25.04;35.12;37.08;
0018896325381;31/03/2018;POMMES MELANGEES RAISONNEES;14.885;20.88;22.02;
0018896325381;04/04/2018;POMMES MELANGEES RAISONNEES;0.395;0.55;0.58;
0018896325381;05/04/2018;POMMES MELANGEES RAISONNEES;24.445;34.27;36.15;
0018896325381;06/04/2018;POMMES MELANGEES RAISONNEES;19.195;26.93;28.42;
0018896325381;07/04/2018;POMMES MELANGEES RAISONNEES;3.7;5.08;5.36;
0018896325381;12/04/2018;POMMES MELANGEES RAISONNEES;14.19;19.91;21.01;
0018896325381;13/04/2018;POMMES MELANGEES RAISONNEES;24.985;34.51;36.41;
0018896325381;14/04/2018;POMMES MELANGEES RAISONNEES;11.73;16.46;17.36;
0018896325381;18/04/2018;POMMES MELANGEES RAISONNEES;8.29;11.63;12.27;
0018896325381;19/04/2018;POMMES MELANGEES RAISONNEES;22.595;31.59;33.33;
0018896325381;20/04/2018;POMMES MELANGEES RAISONNEES;23.82;33.35;35.18;
0018896325381;21/04/2018;POMMES MELANGEES RAISONNEES;10.515;14.75;15.56;
0018896325381;25/04/2018;POMMES MELANGEES RAISONNEES;5.335;7.06;7.45;
0018896325381;26/04/2018;POMMES MELANGEES RAISONNEES;22.025;30.91;32.62;
0018896325381;27/04/2018;POMMES MELANGEES RAISONNEES;20.63;28.63;30.19;
0018896325381;28/04/2018;POMMES MELANGEES RAISONNEES;13.06;18.07;19.04;
0018896325381;03/05/2018;POMMES MELANGEES RAISONNEES;25.1;35.2;37.15;
0018896325381;04/05/2018;POMMES MELANGEES RAISONNEES;17.1;23.97;25.31;
0018896325381;05/05/2018;POMMES MELANGEES RAISONNEES;9.63;12.51;13.22;
0018896325381;09/05/2018;POMMES MELANGEES RAISONNEES;1.365;1.62;1.71;
0018896325381;17/05/2018;POMMES MELANGEES RAISONNEES;20.135;28.14;29.7;
0018896325381;18/05/2018;POMMES MELANGEES RAISONNEES;9.43;13.09;13.81;
0018896325381;24/05/2018;POMMES MELANGEES RAISONNEES;11.485;16.12;17;
0018896325381;25/05/2018;POMMES MELANGEES RAISONNEES;3.045;4.27;4.5;
0018896325381;31/05/2018;POMMES MELANGEES RAISONNEES;5.585;7.76;8.17;
0018896325381;01/06/2018;POMMES MELANGEES RAISONNEES;9.155;11.82;12.45;
0018896325381;06/09/2018;POMMES MELANGEES RAISONNEES;6.775;9.78;10.3;
0018896325381;07/09/2018;POMMES MELANGEES RAISONNEES;4.135;5.96;6.28;
0018896325381;08/09/2018;POMMES MELANGEES RAISONNEES;8.335;12;12.68;
0018896325381;10/09/2018;POMMES MELANGEES RAISONNEES;0.62;0.89;0.94;
0018896325381;11/09/2018;POMMES MELANGEES RAISONNEES;0.48;0.69;0.73;
0018896325381;13/09/2018;POMMES MELANGEES RAISONNEES;12.965;18.67;19.7;
0018896325381;14/09/2018;POMMES MELANGEES RAISONNEES;9.8;14.13;14.9;
0018896325381;15/09/2018;POMMES MELANGEES RAISONNEES;0.175;0.26;0.27;
0018896325381;19/09/2018;POMMES MELANGEES RAISONNEES;2.28;3.28;3.46;
0018896325381;20/09/2018;POMMES MELANGEES RAISONNEES;9.78;14.11;14.88;
0018896325381;21/09/2018;POMMES MELANGEES RAISONNEES;8.41;12.11;12.78;
0018896325381;22/09/2018;POMMES MELANGEES RAISONNEES;0.315;0.45;0.48;
0018896325381;24/09/2018;POMMES MELANGEES RAISONNEES;0.825;1.18;1.25;
0018896325381;25/09/2018;POMMES MELANGEES RAISONNEES;2.92;4.11;4.34;
0018896325381;26/09/2018;POMMES MELANGEES RAISONNEES;2.465;3.55;3.75;
0018896325381;27/09/2018;POMMES MELANGEES RAISONNEES;8.475;12.23;12.9;
0018896325381;28/09/2018;POMMES MELANGEES RAISONNEES;6.345;9.13;9.63;
0018896325381;29/09/2018;POMMES MELANGEES RAISONNEES;2.85;4.11;4.33;
0018896325381;02/10/2018;POMMES MELANGEES RAISONNEES;4.575;6.6;6.96;
0018896325381;03/10/2018;POMMES MELANGEES RAISONNEES;3.33;4.8;5.07;
0018896325381;04/10/2018;POMMES MELANGEES RAISONNEES;4.97;7.16;7.56;
0018896325381;05/10/2018;POMMES MELANGEES RAISONNEES;6.02;8.68;9.15;
0018896325381;06/10/2018;POMMES MELANGEES RAISONNEES;4.175;6.02;6.34;
0018896325381;08/10/2018;POMMES MELANGEES RAISONNEES;0.685;0.99;1.04;
0018896325381;11/10/2018;POMMES MELANGEES RAISONNEES;6.475;9.33;9.84;
0018896325381;12/10/2018;POMMES MELANGEES RAISONNEES;8.51;12.25;12.94;
0018896325381;13/10/2018;POMMES MELANGEES RAISONNEES;1.385;1.99;2.1;
0018896325381;15/10/2018;POMMES MELANGEES RAISONNEES;7.325;10.54;11.13;
0018896325381;18/10/2018;POMMES MELANGEES RAISONNEES;6.98;10.06;10.62;
0018896325381;19/10/2018;POMMES MELANGEES RAISONNEES;1.835;2.64;2.79;
0018896325381;20/10/2018;POMMES MELANGEES RAISONNEES;5.085;7.31;7.71;
0018896325381;22/10/2018;POMMES MELANGEES RAISONNEES;1.455;2.09;2.21;
0018896325381;23/10/2018;POMMES MELANGEES RAISONNEES;2.485;3.58;3.78;
0018896325381;24/10/2018;POMMES MELANGEES RAISONNEES;3.63;5.23;5.52;
0018896325381;25/10/2018;POMMES MELANGEES RAISONNEES;4.045;5.83;6.15;
0018896325381;26/10/2018;POMMES MELANGEES RAISONNEES;9.395;13.26;13.99;
0018896325381;27/10/2018;POMMES MELANGEES RAISONNEES;3.05;4.3;4.54;
0018896325381;29/10/2018;POMMES MELANGEES RAISONNEES;6.03;8.71;9.18;
0018896325381;31/10/2018;POMMES MELANGEES RAISONNEES;8.44;12.15;12.82;
0018896325381;02/11/2018;POMMES MELANGEES RAISONNEES;9.905;14.28;15.05;
0018896325381;03/11/2018;POMMES MELANGEES RAISONNEES;0.545;0.79;0.83;
0018896325381;05/11/2018;POMMES MELANGEES RAISONNEES;5.49;7.91;8.35;
0018896325381;06/11/2018;POMMES MELANGEES RAISONNEES;2.57;3.7;3.91;
0018896325381;08/11/2018;POMMES MELANGEES RAISONNEES;7.7;11.09;11.7;
0018896325381;09/11/2018;POMMES MELANGEES RAISONNEES;4.855;6.98;7.38;
0018896325381;10/11/2018;POMMES MELANGEES RAISONNEES;3.1;4.47;4.72;
0018896325381;12/11/2018;POMMES MELANGEES RAISONNEES;4.875;7.03;7.42;
0018896325381;13/11/2018;POMMES MELANGEES RAISONNEES;0.435;0.63;0.66;
0018896325381;14/11/2018;POMMES MELANGEES RAISONNEES;1.675;2.4;2.54;
0018896325381;15/11/2018;POMMES MELANGEES RAISONNEES;5.325;7.67;8.09;
0018896325381;16/11/2018;POMMES MELANGEES RAISONNEES;3.345;4.83;5.09;
0018896325381;17/11/2018;POMMES MELANGEES RAISONNEES;1.555;2.24;2.36;
0018896325381;19/11/2018;POMMES MELANGEES RAISONNEES;1.265;1.82;1.92;
0018896325381;20/11/2018;POMMES MELANGEES RAISONNEES;0.885;1.27;1.34;
0018896325381;21/11/2018;POMMES MELANGEES RAISONNEES;1.975;2.85;3;
0018896325381;22/11/2018;POMMES MELANGEES RAISONNEES;6.645;9.58;10.11;
0018896325381;23/11/2018;POMMES MELANGEES RAISONNEES;10.295;14.84;15.65;
0018896325381;24/11/2018;POMMES MELANGEES RAISONNEES;4.895;7.03;7.43;
0018896325381;26/11/2018;POMMES MELANGEES RAISONNEES;2.17;3.12;3.3;
0018896325381;27/11/2018;POMMES MELANGEES RAISONNEES;1.615;2.32;2.45;
0018896325381;28/11/2018;POMMES MELANGEES RAISONNEES;0.765;1.03;1.1;
0018896325381;29/11/2018;POMMES MELANGEES RAISONNEES;5.205;7.5;7.91;
0018896325381;30/11/2018;POMMES MELANGEES RAISONNEES;5.89;8.48;8.95;
0018896325381;01/12/2018;POMMES MELANGEES RAISONNEES;6.27;9.04;9.54;
0018896325381;03/12/2018;POMMES MELANGEES RAISONNEES;2.615;3.77;3.98;
0018896325381;04/12/2018;POMMES MELANGEES RAISONNEES;1.36;1.96;2.07;
0018896325381;05/12/2018;POMMES MELANGEES RAISONNEES;2.14;2.97;3.14;
0018896325381;06/12/2018;POMMES MELANGEES RAISONNEES;4.005;5.77;6.09;
0018896325381;07/12/2018;POMMES MELANGEES RAISONNEES;5.66;8.17;8.61;
0018896325381;08/12/2018;POMMES MELANGEES RAISONNEES;4.09;5.83;6.16;
0018896325381;10/12/2018;POMMES MELANGEES RAISONNEES;1.715;2.46;2.6;
0018896325381;11/12/2018;POMMES MELANGEES RAISONNEES;0.25;0.36;0.38;
0018896325381;12/12/2018;POMMES MELANGEES RAISONNEES;2.545;3.68;3.87;
0018896325381;13/12/2018;POMMES MELANGEES RAISONNEES;7.335;10.57;11.15;
0018896325381;14/12/2018;POMMES MELANGEES RAISONNEES;4.31;6.21;6.55;
0018896325381;15/12/2018;POMMES MELANGEES RAISONNEES;2.48;3.57;3.77;
0018896325381;18/12/2018;POMMES MELANGEES RAISONNEES;1.605;2.32;2.44;
0018896325381;19/12/2018;POMMES MELANGEES RAISONNEES;2.845;4.11;4.33;
0018896325381;20/12/2018;POMMES MELANGEES RAISONNEES;1.38;1.98;2.09;
0018896325381;21/12/2018;POMMES MELANGEES RAISONNEES;4.96;7.15;7.54;
0018896325381;22/12/2018;POMMES MELANGEES RAISONNEES;2.99;4.31;4.55;
0019003102154;04/01/2018;OEUF BIO CAL 53-63;66;26.95;28.38;
0019003102154;05/01/2018;OEUF BIO CAL 53-63;87;35.51;37.41;
0019003102154;06/01/2018;OEUF BIO CAL 53-63;110;44.87;47.3;
0019003102154;10/01/2018;OEUF BIO CAL 53-63;48;19.6;20.64;
0019003102154;11/01/2018;OEUF BIO CAL 53-63;76;31;32.68;
0019003102154;12/01/2018;OEUF BIO CAL 53-63;68;27.74;29.24;
0019003102154;13/01/2018;OEUF BIO CAL 53-63;126;51.38;54.18;
0019003102154;17/01/2018;OEUF BIO CAL 53-63;54;22.04;23.22;
0019003102154;18/01/2018;OEUF BIO CAL 53-63;108;44.12;46.44;
0019003102154;19/01/2018;OEUF BIO CAL 53-63;132;53.86;56.76;
0019003102154;20/01/2018;OEUF BIO CAL 53-63;126;51.39;54.18;
0019003102154;24/01/2018;OEUF BIO CAL 53-63;62;25.3;26.66;
0019003102154;25/01/2018;OEUF BIO CAL 53-63;67;27.34;28.81;
0019003102154;26/01/2018;OEUF BIO CAL 53-63;116;47.33;49.88;
0019003102154;27/01/2018;OEUF BIO CAL 53-63;197;80.39;84.71;
0019003102154;31/01/2018;OEUF BIO CAL 53-63;106;43.26;45.58;
0019003102154;01/02/2018;OEUF BIO CAL 53-63;113;46.11;48.59;
0019003102154;02/02/2018;OEUF BIO CAL 53-63;96;39.16;41.28;
0019003102154;03/02/2018;OEUF BIO CAL 53-63;33;13.46;14.19;
0019003102154;07/02/2018;OEUF BIO CAL 53-63;90;36.71;38.7;
0019003102154;08/02/2018;OEUF BIO CAL 53-63;98;39.98;42.14;
0019003102154;09/02/2018;OEUF BIO CAL 53-63;92;37.55;39.56;
0019003102154;10/02/2018;OEUF BIO CAL 53-63;62;25.3;26.66;
0019003102154;14/02/2018;OEUF BIO CAL 53-63;73;29.8;31.39;
0019003102154;15/02/2018;OEUF BIO CAL 53-63;62;25.28;26.66;
0019003102154;16/02/2018;OEUF BIO CAL 53-63;78;31.85;33.54;
0019003102154;17/02/2018;OEUF BIO CAL 53-63;52;21.22;22.36;
0019003102154;21/02/2018;OEUF BIO CAL 53-63;160;65.27;68.8;
0019003102154;22/02/2018;OEUF BIO CAL 53-63;128;52.21;55.04;
0019003102154;23/02/2018;OEUF BIO CAL 53-63;6;2.45;2.58;
0019003102154;28/02/2018;OEUF BIO CAL 53-63;14;5.71;6.02;
0019003102154;01/03/2018;OEUF BIO CAL 53-63;82;33.45;35.26;
0019003102154;02/03/2018;OEUF BIO CAL 53-63;90;36.72;38.7;
0019003102154;03/03/2018;OEUF BIO CAL 53-63;96;39.15;41.28;
0019003102154;07/03/2018;OEUF BIO CAL 53-63;148;60.37;63.64;
0019003102154;08/03/2018;OEUF BIO CAL 53-63;138;56.31;59.34;
0019003102154;09/03/2018;OEUF BIO CAL 53-63;20;8.16;8.6;
0019003102154;14/03/2018;OEUF BIO CAL 53-63;64;26.11;27.52;
0019003102154;15/03/2018;OEUF BIO CAL 53-63;70;28.55;30.1;
0019003102154;16/03/2018;OEUF BIO CAL 53-63;126;51.4;54.18;
0019003102154;17/03/2018;OEUF BIO CAL 53-63;43;17.54;18.49;
0019003102154;21/03/2018;OEUF BIO CAL 53-63;102;41.62;43.86;
0019003102154;22/03/2018;OEUF BIO CAL 53-63;138;56.28;59.34;
0019003102154;23/03/2018;OEUF BIO CAL 53-63;54;22.04;23.22;
0019003102154;28/03/2018;OEUF BIO CAL 53-63;86;35.09;36.98;
0019003102154;29/03/2018;OEUF BIO CAL 53-63;92;37.54;39.56;
0019003102154;30/03/2018;OEUF BIO CAL 53-63;78;31.85;33.54;
0019003102154;31/03/2018;OEUF BIO CAL 53-63;22;8.99;9.46;
0019003102154;04/04/2018;OEUF BIO CAL 53-63;78;31.83;33.54;
0019003102154;05/04/2018;OEUF BIO CAL 53-63;140;57.12;60.2;
0019003102154;06/04/2018;OEUF BIO CAL 53-63;52;21.22;22.36;
0019003102154;07/04/2018;OEUF BIO CAL 53-63;12;4.89;5.16;
0019003102154;11/04/2018;OEUF BIO CAL 53-63;102;41.63;43.86;
0019003102154;12/04/2018;OEUF BIO CAL 53-63;76;31.06;32.68;
0019003102154;13/04/2018;OEUF BIO CAL 53-63;66;26.93;28.38;
0019003102154;14/04/2018;OEUF BIO CAL 53-63;40;16.32;17.2;
0019003102154;18/04/2018;OEUF BIO CAL 53-63;48;19.56;20.64;
0019003102154;19/04/2018;OEUF BIO CAL 53-63;52;21.22;22.36;
0019003102154;20/04/2018;OEUF BIO CAL 53-63;66;26.93;28.38;
0019003102154;21/04/2018;OEUF BIO CAL 53-63;40;16.32;17.2;
0019003102154;23/04/2018;OEUF BIO CAL 53-63;6;2.45;2.58;
0019003102154;25/04/2018;OEUF BIO CAL 53-63;49;20;21.07;
0019003102154;26/04/2018;OEUF BIO CAL 53-63;99;40.38;42.57;
0019003102154;27/04/2018;OEUF BIO CAL 53-63;90;36.72;38.7;
0019003102154;28/04/2018;OEUF BIO CAL 53-63;70;28.58;30.1;
0019003102154;02/05/2018;OEUF BIO CAL 53-63;68;27.74;29.24;
0019003102154;03/05/2018;OEUF BIO CAL 53-63;58;23.65;24.94;
0019003102154;04/05/2018;OEUF BIO CAL 53-63;93;37.95;39.99;
0019003102154;05/05/2018;OEUF BIO CAL 53-63;58;23.67;24.94;
0019003102154;09/05/2018;OEUF BIO CAL 53-63;96;39.19;41.28;
0019003102154;10/05/2018;OEUF BIO CAL 53-63;44;17.95;18.92;
0019003102154;11/05/2018;OEUF BIO CAL 53-63;74;30.2;31.82;
0019003102154;12/05/2018;OEUF BIO CAL 53-63;42;17.14;18.06;
0019003102154;15/05/2018;OEUF BIO CAL 53-63;6;2.45;2.58;
0019003102154;16/05/2018;OEUF BIO CAL 53-63;84;34.29;36.12;
0019003102154;17/05/2018;OEUF BIO CAL 53-63;194;79.15;83.42;
0019003102154;18/05/2018;OEUF BIO CAL 53-63;92;37.52;39.56;
0019003102154;19/05/2018;OEUF BIO CAL 53-63;33;13.46;14.19;
0019003102154;23/05/2018;OEUF BIO CAL 53-63;116;47.31;49.88;
0019003102154;24/05/2018;OEUF BIO CAL 53-63;28;11.42;12.04;
0019003102154;25/05/2018;OEUF BIO CAL 53-63;116;47.32;49.88;
0019003102154;26/05/2018;OEUF BIO CAL 53-63;34;13.87;14.62;
0019003102154;30/05/2018;OEUF BIO CAL 53-63;120;48.93;51.6;
0019003102154;31/05/2018;OEUF BIO CAL 53-63;72;29.37;30.96;
0019003102154;01/06/2018;OEUF BIO CAL 53-63;106;43.26;45.58;
0019003102154;02/06/2018;OEUF BIO CAL 53-63;36;14.69;15.48;
0019003102154;06/06/2018;OEUF BIO CAL 53-63;66;26.91;28.38;
0019003102154;07/06/2018;OEUF BIO CAL 53-63;94;38.42;40.42;
0019003102154;08/06/2018;OEUF BIO CAL 53-63;69;28.15;29.67;
0019003102154;09/06/2018;OEUF BIO CAL 53-63;48;19.57;20.64;
0019003102154;13/06/2018;OEUF BIO CAL 53-63;38;15.5;16.34;
0019003102154;14/06/2018;OEUF BIO CAL 53-63;98;39.97;42.14;
0019003102154;15/06/2018;OEUF BIO CAL 53-63;87;35.47;37.41;
0019003102154;16/06/2018;OEUF BIO CAL 53-63;36;14.69;15.48;
0019003102154;20/06/2018;OEUF BIO CAL 53-63;35;14.28;15.05;
0019003102154;21/06/2018;OEUF BIO CAL 53-63;63;25.68;27.09;
0019003102154;22/06/2018;OEUF BIO CAL 53-63;55;22.43;23.65;
0019003102154;23/06/2018;OEUF BIO CAL 53-63;78;31.82;33.54;
0019003102154;27/06/2018;OEUF BIO CAL 53-63;114;46.5;49.02;
0019003102154;28/06/2018;OEUF BIO CAL 53-63;143;58.32;61.49;
0019003102154;29/06/2018;OEUF BIO CAL 53-63;86;35.08;36.98;
0019003102154;04/07/2018;OEUF BIO CAL 53-63;48;19.57;20.64;
0019003102154;05/07/2018;OEUF BIO CAL 53-63;54;22.01;23.22;
0019003102154;06/07/2018;OEUF BIO CAL 53-63;48;19.59;20.64;
0019003102154;11/07/2018;OEUF BIO CAL 53-63;60;24.47;25.8;
0019003102154;12/07/2018;OEUF BIO CAL 53-63;12;4.9;5.16;
